image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_1_entropy,cluster_2_n_points,cluster_2_avg_strength,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy
613,yes/no,Is the kite high in the air?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,112,0.49999999900885594,-0.2578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
614,yes/no,Is the sky clear?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,512,0.0,-0.2080078125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
615,yes/no,Are the people flying kites?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000149.jpg,0,30,0.3406847728833994,-0.1376953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
616,yes/no,Can you see any fish?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,512,0.0,-0.15625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
617,yes/no,Is this man swimming?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,512,0.0,-0.3984375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
618,yes/no,Is he turning?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,512,0.0,-0.58984375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
619,yes/no,Does the man have short hair?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000471373.jpg,0,512,0.0,-0.1474609375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
620,yes/no,Is the bus featured in this picture typical?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,512,0.0,-0.2177734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
621,yes/no,Is this the latest make and model?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,4,0.125,-0.1611328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
622,yes/no,Are there any building in the area?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,512,0.0,-0.251953125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
623,yes/no,Is there a fence in the background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
624,yes/no,Is the zebra's tail up?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.45703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
625,yes/no,Are they the same type of animal?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,12,0.12499997275701416,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
626,yes/no,Are all zebras facing the same way?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.30859375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
627,yes/no,Are the zebras running?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.1650390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
628,yes/no,Is he going to fall?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262299.jpg,0,512,0.0,-0.26171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
629,yes/no,Are the traffic lights facing the same direction?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,0,512,0.0,-0.77734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
630,yes/no,Is this cake made with fondant?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,2,-0.0,-0.38671875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
631,yes/no,Is there a fork on the plate?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
632,yes/no,Is this black and white?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,53,0.3664009293343139,-0.1025390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
633,yes/no,Is a military person in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,0,30,0.35091931191442927,-0.11572265625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
634,yes/no,Are they smiling?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,0,64,0.3749999986928583,-0.1513671875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
635,yes/no,Is this an old building?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,10,0.2902410118609203,-0.7734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
636,yes/no,Is the room almost full?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,512,0.0,-0.283203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
637,yes/no,Are the people on a soft surface?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
638,yes/no,Has the grass been mowed recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,0,512,0.0,-0.169921875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
639,yes/no,Is this scene in America?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,0,512,0.0,-0.12451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
640,yes/no,Are all the laptops on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,0,16,0.2499999819612015,-0.1611328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
641,yes/no,Is this a hotel room?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,42,0.3856485914598908,-0.169921875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
642,yes/no,Is this a hotel?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,50,0.4668188203043787,-0.1611328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
643,yes/no,Is an elephant walking down the street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,0,38,0.056760405682653586,-0.10693359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
644,yes/no,Is the guy in the yellow shirt wearing a tie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,0,512,0.0,-0.1337890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
645,yes/no,Is this a church?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,0,0.997547695734692,-0.169921875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
646,yes/no,Is there snow in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,512,0.0,-0.10693359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
647,yes/no,Is there a clock on the church tower?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,512,0.0,-0.1337890625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
648,yes/no,Is there a clock?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
649,yes/no,Is this person wearing a backpack?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,0,512,0.0,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
650,yes/no,Is there a street light in the photo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,0,512,0.0,-0.38671875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
651,yes/no,Is the sun up?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,0,512,0.0,-0.298828125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
652,yes/no,Is the oven on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,6,0.1981203125901445,-0.12890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
653,yes/no,Is there a window in this scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,6,0.1981203125901445,-0.1796875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
654,yes/no,Is this toast done?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,512,0.0,-0.302734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
655,yes/no,Is the microwave on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,512,0.0,-0.34765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
656,yes/no,Is the toaster on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,22,0.3509193648538587,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
657,yes/no,Is this a one way street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,1,125,0.5831520668623116,-0.416015625,yes,1,19.0,0.052634673753974646,0.9617367430790453,,,,,,,,,,,,,,,,,,,,,
658,yes/no,Are there people boarding the bus?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,512,0.0,-0.142578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
659,yes/no,Is there a hardware store in the area?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,0,512,0.0,-0.1796875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
660,yes/no,Are the drying the animal with a blow dryer?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,0,4,0.125,-0.203125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
661,yes/no,Is this a hotel?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,0,512,0.0,-0.53515625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
662,yes/no,Can you see the man's shadow?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,0,6,0.1981203125901445,-0.10693359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
663,yes/no,Is this lacrosse?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
664,yes/no,The color of the court is green?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,0,512,0.0,-0.169921875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
665,yes/no,Is this pizza nutritious enough to eat for a full dinner?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000194.jpg,0,4,0.125,-0.69140625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
666,yes/no,Are both beds made?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,0,512,0.0,-0.392578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
667,yes/no,Is there a ladder in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,0,6,0.1981203125901445,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
668,yes/no,Is this vehicle parked in a residential driveway?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393412.jpg,1,87,0.5052403843121036,-0.48828125,yes,1,20.0,0.09331847988795267,0.9372305632161296,,,,,,,,,,,,,,,,,,,,,
669,yes/no,Is the color of the car very common for vehicles?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393412.jpg,0,4,0.125,-0.2275390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
670,yes/no,Are all the people looking at the same thing?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,0,8,0.25,-0.6171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
671,yes/no,Do these ski boards have personality?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000201.jpg,0,18,0.2660101607501931,-0.142578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
672,yes/no,Is the woman wearing a dress?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,512,0.0,-0.10693359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
673,yes/no,Are they playing a game?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,58,0.5135063720503146,-0.12890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
674,yes/no,Will the bent person fall forward?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,512,0.0,-0.404296875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
675,yes/no,Is there a man and a woman?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,512,0.0,-0.1025390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
676,yes/no,Is this photo to blurry?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131277.jpg,0,512,0.0,-0.15625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
677,yes/no,Would you get a ticket if you disobeyed this sign?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,20,0.31520507954291477,-0.15625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
678,yes/no,Is the red stop sign on a wooden pole?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,4,0.125,-0.53515625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
679,yes/no,Can you see the sun in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,8,0.25,-0.12451171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
680,yes/no,Are they twins?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,512,0.0,-0.36328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
681,yes/no,Is one of the children a boy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,8,0.25,-0.6171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
682,yes/no,Are these teenagers?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,512,0.0,-0.10693359375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
683,yes/no,Are both of the children smiling?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,512,0.0,-0.302734375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
684,yes/no,Is this child wearing socks?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
685,yes/no,Is the man's shirt a solid color?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000448671.jpg,0,512,0.0,-0.1474609375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
686,yes/no,Is this man tan?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000554301.jpg,0,44,0.5178291175065965,-0.1650390625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
687,yes/no,The tablecloths are white?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,64,0.6094392078589094,-0.1337890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
688,yes/no,Are the pictures colorful?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,2,-0.0,-0.41015625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
689,yes/no,Do you a mirror in the background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,512,0.0,-0.1982421875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
690,yes/no,Is there food on the table?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262359.jpg,0,512,0.0,-0.1025390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
691,yes/no,Is there a pillow present in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393432.jpg,0,2,-0.0,-0.0986328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
692,yes/no,Is she wearing a bathing suit?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000036.jpg,0,512,0.0,-0.27734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
693,yes/no,Are they surrounded by trees?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,0,12,0.3231203125901445,-0.1884765625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
694,yes/no,Is there a puddle of water on the dirt?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524508.jpg,0,24,0.2499999995005527,-0.11572265625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
695,yes/no,Are these men on a boat?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
696,yes/no,Are the boys happy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.671875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
697,yes/no,Is the man in the forefront trying to get signal on a cell phone?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.15625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
698,yes/no,Was this photo taken recently?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,58,0.418304918083877,-0.2373046875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
699,yes/no,Is this  a beach?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,2,118,0.5228265294138943,-0.11572265625,yes,2,20.0,0.060134700766899765,0.0,20.0,0.060134700766899765,0.0,,,,,,,,,,,,,,,,,,
700,yes/no,Is the guy making a performance?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.142578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
701,yes/no,Is he doing a trick?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.1025390625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
702,yes/no,Is the man in the foreground barefooted?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.5546875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
703,yes/no,Is this busy metropolis?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
704,yes/no,What is the man on a skateboard?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,57,0.42614433405012575,-0.84765625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
705,yes/no,Are there waves in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000474858.jpg,0,512,0.0,-0.10693359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
706,yes/no,Did the man just steal the boy's kite?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393438.jpg,0,2,-0.0,-0.1376953125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
707,yes/no,Is this a steam engine train?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000165859.jpg,0,28,0.32312026133231453,-0.1513671875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
708,yes/no,Are the umbrellas wet?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393442.jpg,0,512,0.0,-0.2470703125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
709,yes/no,Is there snow on the ground?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131299.jpg,0,2,-0.0,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
710,yes/no,Does this oven look new?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,512,0.0,-0.1376953125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
711,yes/no,Does the oven have a digital buttons?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,512,0.0,-0.1474609375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
712,yes/no,Is this oven greasy?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,111,0.5209358853312488,-0.212890625,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
713,yes/no,Is the pizza on a baking tray?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131300.jpg,0,512,0.0,-0.38671875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
714,yes/no,Do you like chocolate cake?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393445.jpg,0,37,0.3877348531151729,-0.169921875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
715,yes/no,Are there any water glasses on the table?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524518.jpg,0,30,0.35091936514037825,-0.2177734375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
716,yes/no,Are there tomatoes on the pizza?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524518.jpg,0,2,0.9961679789233769,-0.1201171875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
717,yes/no,Are there any people in the picture?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524518.jpg,0,512,0.0,-0.609375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
718,yes/no,Can they go?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524520.jpg,0,512,0.0,-0.142578125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
719,yes/no,Are the cars parked?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524520.jpg,0,18,0.290240970032048,-0.298828125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
720,yes/no,Are all the players wearing black shirts?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524522.jpg,0,512,0.0,-0.2373046875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
721,yes/no,Is one of the trains going through a tunnel?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524525.jpg,0,166,0.5309909389735811,-0.169921875,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
722,yes/no,Is the door open?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131312.jpg,0,512,0.0,-0.482421875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
723,yes/no,Is the man on TV wearing a tie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131312.jpg,0,512,0.0,-0.451171875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
724,yes/no,Is everyone wearing glasses?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131315.jpg,0,512,0.0,-0.2080078125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
725,yes/no,Are both people of the same ethnic background?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131315.jpg,0,512,0.0,-0.11572265625,no,0,,,,,,,,,,,,,,,,,,,,,,,,
726,yes/no,The man is wearing a helmet?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262389.jpg,0,12,0.5211299978813391,-0.111328125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
727,yes/no,Is this a government official's plane?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000247.jpg,0,512,0.0,-0.4453125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
728,yes/no,Are the kids sitting?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393464.jpg,0,512,0.0,-0.111328125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
729,yes/no,Are these children playing a game?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393464.jpg,0,2,-0.0,-0.18359375,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
730,yes/no,The zebras are in a field?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262393.jpg,0,512,0.0,-0.287109375,no,0,,,,,,,,,,,,,,,,,,,,,,,,
731,yes/no,Have you ever been to this intersection?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000250.jpg,0,6,0.1981203125901445,-0.203125,no,0,,,,,,,,,,,,,,,,,,,,,,,,
732,yes/no,Are some of the trees dead?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000131323.jpg,0,16,0.24024101186092028,-0.392578125,yes,0,,,,,,,,,,,,,,,,,,,,,,,,
733,yes/no,Are the rocks for the giraffe to sit on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131323.jpg,0,512,0.0,-0.29296875,no,0,,,,,,,,,,,,,,,,,,,,,,,,
