image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_12_entropy,cluster_13_n_points,cluster_13_avg_strength,cluster_13_entropy
626,yes/no,Are all zebras facing the same way?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,5,369,0.9946695119239384,-0.3427073657512665,No,5,16.0,0.0022200834984264983,0.9755307720176265,17.0,0.0021720309584764125,17.0,0.002166359436875116,8.0,0.002173709767674594,15.0,0.0021849753376760195,,,,,,,,,,,,,,,0.9503435562077922,0.9719977955078913,1.0,0.9664572819896989,,,,,,,,,,,,,
627,yes/no,Are the zebras running?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,1,365,0.9974119748876774,-0.09604953974485397,No,1,19.0,0.002025712279726038,0.9880900585356664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,yes/no,Is he going to fall?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262299.jpg,6,284,0.9988592405311978,-0.3864883482456207,No,6,16.0,0.0018891683972323903,0.8620485698650454,33.0,0.0018838281912033697,44.0,0.0018814029235610693,20.0,0.00189073975122719,58.0,0.0018822219240029628,16.0,0.0018818588190051635,,,,,,,,,,,,,0.9675170719920672,0.960263013260331,0.9976834773764092,0.9783595954208439,0.949701216438411,,,,,,,,,,,,
629,yes/no,Are the traffic lights facing the same direction?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393242.jpg,4,301,0.9989046552540232,-0.5531317591667175,No,4,17.0,0.001962606408646834,0.9770358764490155,26.0,0.0019474406311289832,55.0,0.0019449369830603926,18.0,0.0019512053676720461,,,,,,,,,,,,,,,,,0.9982270255729266,0.9422134207458488,0.9388201415867106,,,,,,,,,,,,,,
630,yes/no,Is this cake made with fondant?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,2,130,0.9990461939505224,-0.3624982237815857,No,2,16.0,0.0018693774972602703,0.9414280318460245,390.0,0.001888580784051773,,,,,,,,,,,,,,,,,,,,,0.9822000440587537,,,,,,,,,,,,,,,,
631,yes/no,Is there a fork on the plate?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,8,276,0.9959265579579815,-0.5303003787994385,No,8,17.0,0.00218517317045262,0.9967828263127351,31.0,0.002210010261584514,17.0,0.0022130926392200387,34.0,0.0021692147460756614,19.0,0.002164092617867777,15.0,0.002155249272897639,33.0,0.0021250123810047303,21.0,0.002131189184106557,,,,,,,,,0.9953897503830361,0.9770358764490155,0.9672966845576296,0.9720048748581784,0.9877812438119247,0.9649326705470883,0.9763945235672324,,,,,,,,,,
632,yes/no,Is this black and white?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,9,269,0.9940180064314481,-0.29703760147094727,No,9,34.0,0.002266958105538701,0.9838523203895001,21.0,0.0022685046031727346,76.0,0.00228056093019691,18.0,0.002230515746623087,24.0,0.002249891545580423,75.0,0.002230884963400439,15.0,0.002205062449212507,17.0,0.002230653723702744,16.0,0.002171396439372846,,,,,,,0.9526841246715825,0.9877118975867355,0.9758159039662214,0.9528195311147832,0.9740950364173301,0.9877812438119247,0.9878171319090819,0.9772170014624825,,,,,,,,,
633,yes/no,Is a military person in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,6,222,0.9863130594237877,-0.02918512560427189,Yes,6,21.0,0.0026399692898221422,0.9627936927838099,26.0,0.002770877193889223,42.0,0.0028005260469623106,15.0,0.002841453714605395,47.0,0.0027539539053024575,34.0,0.002943333445628391,,,,,,,,,,,,,0.9512228114652607,0.9687579044543702,0.9018972358711528,0.9682073257247961,0.9674210164809749,,,,,,,,,,,,
634,yes/no,Are they smiling?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,8,204,0.9936634529542382,-0.044399719685316086,Yes,8,36.0,0.0024224180332174925,0.9306314909545548,23.0,0.0024779553132714105,27.0,0.0024117044071142557,39.0,0.0024726398615495917,103.0,0.002480614040626659,40.0,0.002523385214395281,15.0,0.002377319220033746,19.0,0.0025308150049550837,,,,,,,,,0.9570850556153866,0.9567059349539042,0.9714066742689237,0.9784754535702166,0.9416488012871705,0.9161314485121343,0.9520903566147753,,,,,,,,,,
635,yes/no,Is this an old building?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,4,344,0.9917449030463629,-0.021280165761709213,Yes,4,17.0,0.0025921112644274637,0.925613407948596,16.0,0.0026092057511249434,40.0,0.002670440793544307,15.0,0.0026610519193027895,,,,,,,,,,,,,,,,,0.9755307720176266,0.9694521920954662,0.9189900464321514,,,,,,,,,,,,,,
636,yes/no,Is the room almost full?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,4,331,0.9947035023051689,-0.287590354681015,No,4,23.0,0.002163847388435235,0.9978904239542103,19.0,0.002141349517953271,59.0,0.0021632022349306326,78.0,0.00214585655717532,,,,,,,,,,,,,,,,,0.9892422967543257,0.9925323290000657,0.9836799661274781,,,,,,,,,,,,,,
637,yes/no,Are the people on a soft surface?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393384.jpg,9,278,0.9931166815516107,-0.08597932010889053,No,9,18.0,0.0022998039176169655,0.9910760598382222,24.0,0.0022188350725103174,28.0,0.0022446933220820575,29.0,0.0022615863562842698,20.0,0.002227378549789283,20.0,0.0022353871012098466,22.0,0.002248637147586746,24.0,0.002210422632045859,26.0,0.0022040511551338735,,,,,,,0.9764415047936531,0.9580003027486083,0.9951756793098177,0.9703227248076731,0.9406454496153462,0.9477528103057691,0.9977436826817001,0.9429537849589911,,,,,,,,,
638,yes/no,Has the grass been mowed recently?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393386.jpg,5,161,0.9974875935277547,-0.26561084389686584,No,5,27.0,0.0020477439878629146,0.9819397567352026,25.0,0.0020653542972209273,19.0,0.002035866484624883,216.0,0.002075645667298742,100.0,0.0020971360492346674,,,,,,,,,,,,,,,0.9520963796036712,0.9769780367557707,0.9865421162273229,0.9901829313161082,,,,,,,,,,,,,
639,yes/no,Is this scene in America?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,10,283,0.9988971263302369,-0.0007749221404083073,No,10,15.0,0.001912335370440087,0.9949490477321437,15.0,0.0019159484475731322,30.0,0.0019411753712319105,18.0,0.0019304838979622716,37.0,0.0019346456517624808,28.0,0.0019287647585972633,16.0,0.001925305788725428,36.0,0.0019329464716771566,19.0,0.0019226098397670368,7.0,0.0019099843373078886,,,,,0.9664572819896988,0.9983958159908184,0.9915323997298832,0.976453373359621,0.9439935625075735,0.9965119062478288,0.9341331550680546,0.9796494552648447,0.9852281360342515,,,,,,,,
640,yes/no,Are all the laptops on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000137918.jpg,4,147,0.997098182935029,-0.47168827056884766,Yes,4,35.0,0.0021203076386271005,0.967149877543207,267.0,0.0021455801477943495,22.0,0.0021291761236741685,46.0,0.0021772229053174403,,,,,,,,,,,,,,,,,0.9749058875274785,0.9346262260259478,0.9530103257125654,,,,,,,,,,,,,,
641,yes/no,Is this a hotel room?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,8,269,0.98353480627838,-0.07410915195941925,Yes,8,25.0,0.002924242472405163,0.963261444660655,33.0,0.002952567005867702,21.0,0.0029696658094368095,13.0,0.0028759579307390355,17.0,0.0028375723310174535,16.0,0.0027166700520605777,45.0,0.00310980974857466,15.0,0.0028942807767981995,,,,,,,,,0.9948586330957647,0.9566859396996199,0.9194324237704885,0.951983906543883,0.9592101522724052,0.9392199474607259,1.0,,,,,,,,,,
642,yes/no,Is this a hotel?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,7,283,0.9838124742714558,-0.09996500611305237,Yes,7,15.0,0.0029241972355466424,0.9877812438119247,24.0,0.0029164022834368398,19.0,0.0029400556665109346,16.0,0.002868584688993732,17.0,0.0028206775134396542,19.0,0.0031541914158394833,43.0,0.003128409280007233,,,,,,,,,,,0.9925308085173911,0.9720048748581784,0.9414280318460245,0.9771236998460402,0.989497538622715,0.9433156520600495,,,,,,,,,,,
643,yes/no,Is an elephant walking down the street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,6,262,0.9854308220416933,-0.05126582458615303,Yes,6,19.0,0.003487504746239783,0.8693978806749074,16.0,0.002702483313611738,18.0,0.0028078420419391996,56.0,0.0031492926841973274,11.0,0.002853531477076184,24.0,0.0032751008265059643,,,,,,,,,,,,,0.9822177815287605,0.9736669121131954,0.9670632368528045,0.9431887805255736,0.9608948553419607,,,,,,,,,,,,
644,yes/no,Is the guy in the yellow shirt wearing a tie?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000438196.jpg,5,294,0.9968192493597751,-0.0734938308596611,No,5,15.0,0.0021044694504226327,0.9967916319816366,23.0,0.002087064948386724,30.0,0.0020399852268923884,17.0,0.0020380818191286796,15.0,0.0020208603600307,,,,,,,,,,,,,,,0.9251735116075493,0.9744794446146661,0.9605278493513334,0.9664572819896989,,,,,,,,,,,,,
645,yes/no,Is this a church?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,2,266,0.9821379127961525,-0.1299259215593338,Yes,2,24.0,0.0030759874579227207,0.9931913195045409,11.0,0.00298833627918912,,,,,,,,,,,,,,,,,,,,,0.9681300137657637,,,,,,,,,,,,,,,,
646,yes/no,Is there snow in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,7,195,0.9885034605303705,-0.043257471174001694,Yes,7,18.0,0.0025888031892414716,0.9649450424307694,15.0,0.002865951572572603,18.0,0.00294624282803603,15.0,0.0027909281912049133,129.0,0.002688002840251716,19.0,0.0026175409930491926,27.0,0.0027194231032742033,,,,,,,,,,,0.8443536850036224,0.872009434056298,0.9018972358711528,0.9755559576960239,0.9621305296911873,0.9620695358579971,,,,,,,,,,,
647,yes/no,Is there a clock on the church tower?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,7,214,0.998284999478476,-0.05759734660387039,No,7,103.0,0.001966016753635149,0.9573434736997228,15.0,0.0019814829486031627,10.0,0.001959482233094316,17.0,0.0019620034247171706,28.0,0.0019523738776652537,32.0,0.0019605616755102146,66.0,0.001957955264830751,,,,,,,,,,,0.9709505944546686,0.9709505944546686,0.8919296718389884,0.9798512813478701,0.9587060085275527,0.9827174620254321,,,,,,,,,,,
648,yes/no,Is there a clock?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,5,254,0.9978512164303813,-0.04515945166349411,No,5,48.0,0.0020069766646034224,0.9362980820732019,30.0,0.0020087415108152786,19.0,0.001989929190684072,28.0,0.0019967532532731733,39.0,0.001991138994646102,,,,,,,,,,,,,,,0.9203934610891119,0.9732425514710831,0.9647494831803138,0.9549995803693152,,,,,,,,,,,,,
649,yes/no,Is this person wearing a backpack?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,5,280,0.9807583842236213,-0.06664811074733734,Yes,5,26.0,0.0030407520903891904,0.9553989609841033,33.0,0.0028872197602125655,16.0,0.0027717612689152223,34.0,0.003062886440291707,17.0,0.0033056349905032333,,,,,,,,,,,,,,,0.9727959961607908,0.9592101522724052,0.9656208894588029,0.9360847109776411,,,,,,,,,,,,,
650,yes/no,Is there a street light in the photo?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,9,258,0.9834407361701265,-0.17296616733074188,Yes,9,61.0,0.003000289563270596,0.9703285423853937,15.0,0.002980251910350683,8.0,0.0028716731611993992,19.0,0.0028978673235283614,17.0,0.0027215126256374023,63.0,0.0030957907995318354,15.0,0.002854070122346131,15.0,0.003236416415441144,11.0,0.002796298636964625,,,,,,,0.9500685975366211,0.8112781244591328,0.9796494552648446,0.9812327163481073,0.9753067514304878,0.8983958159908183,0.9967916319816366,0.9713067383178076,,,,,,,,,
651,yes/no,Is the sun up?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524470.jpg,10,254,0.9870085122284515,-0.2551628053188324,Yes,10,15.0,0.0026230910736875766,0.9543063494363562,15.0,0.0029355400537336577,18.0,0.002730816874282215,4.0,0.0023892700775458935,58.0,0.002840710412608362,63.0,0.002821976275924287,17.0,0.0027748502083104593,9.0,0.0026657829991762073,69.0,0.002845877930659627,23.0,0.0028590995161603063,,,,,0.9967916319816366,0.9206250851407773,1.0,0.9568964997390423,0.9812534978013802,0.9878171319090819,0.9910760598382222,0.9725742873271582,0.9570850556153867,,,,,,,,
652,yes/no,Is the oven on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,6,317,0.9931438030503301,-0.051664743572473526,Yes,6,41.0,0.0025682619831873844,0.9583577213263148,23.0,0.0025607249332135888,17.0,0.0024408694412561068,35.0,0.0024945106005341195,12.0,0.0024200672352480876,18.0,0.0024623987612161185,,,,,,,,,,,,,0.9321883810995897,0.951983906543883,0.9782957150117773,0.9463946303571862,0.9625632797054147,,,,,,,,,,,,
653,yes/no,Is there a window in this scene?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,1,254,0.9862149428608112,-0.03738916292786598,Yes,1,17.0,0.006177398321837089,0.8409160494198367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,yes/no,Is this toast done?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,6,284,0.9968840850205972,-0.49331963062286377,Yes,6,50.0,0.002251370669511188,0.9385455826383493,44.0,0.002242305356668478,30.0,0.0021983201988417926,17.0,0.0021306456816289144,19.0,0.002215481081883358,16.0,0.002212665950363572,,,,,,,,,,,,,0.9673156530837899,0.944414739035465,0.9719977955078913,0.9237100600260872,0.985056822321508,,,,,,,,,,,,
655,yes/no,Is the microwave on?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,6,301,0.9955051379435376,-0.06244288757443428,Yes,6,40.0,0.0024424922578829655,0.9664116040706557,24.0,0.0024152323801314535,16.0,0.002241042436390694,25.0,0.0023735090171436556,11.0,0.002269109333595487,17.0,0.0023412668340834558,,,,,,,,,,,,,0.9192496137328233,0.9724056781360315,0.989991281604527,0.9713067383178076,0.9507532012507531,,,,,,,,,,,,
656,yes/no,Is the toaster on?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,5,326,0.9927635961858695,-0.16285765171051025,Yes,5,40.0,0.0025992423326529463,0.9540617054435133,26.0,0.0025563817625633978,16.0,0.0024493250007831023,35.0,0.0025180714893388353,18.0,0.0024914012615219446,,,,,,,,,,,,,,,0.9325023032951825,0.9528195311147832,0.9641815451521859,0.9625632797054147,,,,,,,,,,,,,
657,yes/no,Is this a one way street?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,6,237,0.9971715316549317,-0.6421940922737122,Yes,6,20.0,0.0020931558284763186,0.9156703652986377,121.0,0.002124498018407323,20.0,0.002148808070322233,20.0,0.002091276762213729,35.0,0.0021247079820391635,15.0,0.0021185045133355483,,,,,,,,,,,,,0.964064101360076,0.9835386311891136,0.9156703652986375,0.990263010736486,0.9602297178607612,,,,,,,,,,,,
658,yes/no,Are there people boarding the bus?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,3,233,0.99726695313404,-0.02280251495540142,No,3,24.0,0.0020319583116699493,0.9313404709532973,48.0,0.002026496682053683,8.0,0.00198471866826155,,,,,,,,,,,,,,,,,,,0.9519918400372832,1.0,,,,,,,,,,,,,,,
659,yes/no,Is there a hardware store in the area?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,5,213,0.9969996958265335,-0.21257947385311127,No,5,54.0,0.0021022877363537414,0.9497349877443785,37.0,0.002026092860177715,5.0,0.0019679941200927476,8.0,0.001965412907830274,17.0,0.002009153358171924,,,,,,,,,,,,,,,0.9739883444851981,0.9709505944546686,0.985056822321508,0.9719977955078913,,,,,,,,,,,,,
660,yes/no,Are the drying the animal with a blow dryer?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,3,290,0.9899387625253273,-0.1324869841337204,Yes,3,94.0,0.0027011517406227373,0.9819533654610277,9.0,0.0026817142612900204,36.0,0.0028060693665612185,,,,,,,,,,,,,,,,,,,0.9910760598382222,0.9709329194032661,,,,,,,,,,,,,,,
661,yes/no,Is this a hotel?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000283700.jpg,5,308,0.9989998998357685,-0.04579782858490944,No,5,21.0,0.0019188383030520788,0.9092748525610023,42.0,0.0018996646713734587,16.0,0.0018992353721941017,15.0,0.0018668732103296107,16.0,0.0018919830272881265,,,,,,,,,,,,,,,0.9875870290688522,0.9463946303571862,0.9613833012053531,0.9965119062478288,,,,,,,,,,,,,
662,yes/no,Can you see the man's shadow?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,8,287,0.9816146965257833,-0.06662816554307938,Yes,8,15.0,0.003014370299742982,0.9018972358711528,16.0,0.0030722167973944027,15.0,0.0031869794015285603,16.0,0.003058114450563933,29.0,0.0033560065179866825,47.0,0.0029400251042448642,15.0,0.003072869565507917,42.0,0.002920507767750524,,,,,,,,,0.9463946303571862,0.8443536850036222,0.949701216438411,0.9435598437979045,0.9836746444821892,0.9189900464321514,0.9650522656100655,,,,,,,,,,
663,yes/no,Is this lacrosse?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,5,187,0.9992384844838037,-0.004146877210587263,No,5,46.0,0.0018686574417082335,0.9824134817189502,67.0,0.0018787563327537346,113.0,0.0018796923518252684,20.0,0.0018963833914188183,22.0,0.0018724661065990342,,,,,,,,,,,,,,,0.9776537522472798,0.983145895140283,0.9602297178607612,0.9723293370171538,,,,,,,,,,,,,
664,yes/no,The color of the court is green?,no,http://images.cocodataset.org/train2014/COCO_train2014_000000262336.jpg,5,230,0.998668921170647,-0.23146046698093414,No,5,195.0,0.001945573399866207,0.9776401980081686,19.0,0.001938114392522178,16.0,0.0019213893934640082,15.0,0.0019268835913600851,15.0,0.0019369806887456844,,,,,,,,,,,,,,,0.9495113755878273,0.9724056781360314,0.9664572819896989,0.9877812438119247,,,,,,,,,,,,,
665,yes/no,Is this pizza nutritious enough to eat for a full dinner?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000000194.jpg,2,278,0.9967153794807279,-0.1770503968000412,No,2,28.0,0.0021823547450902977,0.9209846210547245,15.0,0.0020943332393082536,,,,,,,,,,,,,,,,,,,,,0.9664572819896989,,,,,,,,,,,,,,,,
666,yes/no,Are both beds made?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,7,261,0.9978284850594327,-0.37077435851097107,No,7,19.0,0.0019770862793803815,0.94841021822029,47.0,0.0019965654545471153,17.0,0.0019639933139611937,23.0,0.0019781031380793406,21.0,0.001976427483993518,25.0,0.0019663239779049713,17.0,0.001963528259912268,,,,,,,,,,,0.9819833646127379,0.9963890537299693,0.9926387952545109,0.9849500113113598,0.9790081411766282,0.9856676426534905,,,,,,,,,,,
667,yes/no,Is there a ladder in the picture?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,10,266,0.9889708482871947,-0.11556348204612732,Yes,10,46.0,0.0027777917520469693,0.9465917103888991,18.0,0.0028495251019843787,18.0,0.0026381733281705243,18.0,0.0029975531303468358,19.0,0.002817932846997788,17.0,0.0027025937561382064,6.0,0.0023681298013671485,30.0,0.002734555007098699,17.0,0.002617054773178389,17.0,0.0028937493301355506,,,,,0.9342064019134055,0.9535998353544739,0.872009434056298,0.8899149938380798,0.9967828263127351,1.0,0.9598568375662753,0.9664022887695614,0.8702290979524686,,,,,,,,
668,yes/no,Is this vehicle parked in a residential driveway?,yes,http://images.cocodataset.org/train2014/COCO_train2014_000000393412.jpg,11,262,0.9967568428982354,-0.6023938655853271,Yes,11,20.0,0.0022182215133083887,0.9854752972273344,5.0,0.0020941495752343003,15.0,0.002200079108304561,15.0,0.002236594186098725,29.0,0.0021981524609195205,32.0,0.002169046396585978,15.0,0.002234067440408762,19.0,0.002251441025005829,3.0,0.0021263705366297487,15.0,0.0022418576348995603,20.0,0.0023324065871833297,,,0.9709505944546686,0.9543063494363562,0.9877812438119247,0.9531273546653181,0.9804760106153415,0.9654013672997089,0.9237100600260872,0.0,0.9654013672997089,0.9713107216099232,,,,,,,
